L,ALPHA,fold_loglosses_json,logloss_mean,logloss_std
45,0.05,"{""2019/2020"": 1.83359371666613, ""2020/2021"": 1.845191999620776, ""2021/2022"": 1.8445019700693868, ""2022/2023"": 1.8517449887208675, ""2023/2024"": 1.8464182687920654}",1.844290188773845,0.006621468803935857
45,0.1,"{""2019/2020"": 1.8387004349693696, ""2020/2021"": 1.842528562855333, ""2021/2022"": 1.8505058054286119, ""2022/2023"": 1.8530702315780816, ""2023/2024"": 1.844869498362574}",1.845934906638794,0.005849825442648773
45,0.15,"{""2019/2020"": 1.831321939667822, ""2020/2021"": 1.8436009361294992, ""2021/2022"": 1.8523164511763353, ""2022/2023"": 1.853495159363167, ""2023/2024"": 1.843869001252201}",1.844920697517805,0.00888809060393254
45,0.2,"{""2019/2020"": 1.833855446124147, ""2020/2021"": 1.84575746408362, ""2021/2022"": 1.8503158581053176, ""2022/2023"": 1.8520761588625172, ""2023/2024"": 1.8442436366167119}",1.8452497127584628,0.007130313945263922
45,0.25,"{""2019/2020"": 1.8373521045758265, ""2020/2021"": 1.8469275120015982, ""2021/2022"": 1.85277392979694, ""2022/2023"": 1.8519877074766593, ""2023/2024"": 1.8473796220202245}",1.8472841751742497,0.006144976953340694
45,0.35,"{""2019/2020"": 1.8355871511559743, ""2020/2021"": 1.8488478338490864, ""2021/2022"": 1.8545981734620494, ""2022/2023"": 1.8543586766846956, ""2023/2024"": 1.849563818288785}",1.8485911306881178,0.0077373227130615825
45,0.5,"{""2019/2020"": 1.8448814675059353, ""2020/2021"": 1.8502718815942407, ""2021/2022"": 1.8526327254235146, ""2022/2023"": 1.8551792823496331, ""2023/2024"": 1.8518064790008388}",1.8509543671748325,0.0038320616567784865
50,0.0,"{""2019/2020"": 1.8346783724700169, ""2020/2021"": 1.8453678392307076, ""2021/2022"": 1.8479484072016097, ""2022/2023"": 1.849727589836923, ""2023/2024"": 1.8528892234287895}",1.8461222864336093,0.006958029954198205
50,0.02,"{""2019/2020"": 1.8343741221011027, ""2020/2021"": 1.8468593543502867, ""2021/2022"": 1.8450178665596806, ""2022/2023"": 1.8527256799995586, ""2023/2024"": 1.8506047016819869}",1.845916344938523,0.007128589816787404
50,0.05,"{""2019/2020"": 1.831822626491145, ""2020/2021"": 1.844162570652777, ""2021/2022"": 1.8441515759822111, ""2022/2023"": 1.851834038236771, ""2023/2024"": 1.8466332429910681}",1.8437208108707945,0.007352792343143492
50,0.1,"{""2019/2020"": 1.8375587833866074, ""2020/2021"": 1.8427933209616574, ""2021/2022"": 1.8489146555398919, ""2022/2023"": 1.8536345615074914, ""2023/2024"": 1.845030345690342}",1.845586333417198,0.006091044737330698
50,0.15,"{""2019/2020"": 1.8322886334151203, ""2020/2021"": 1.8447631870367394, ""2021/2022"": 1.852092288663932, ""2022/2023"": 1.8535391769143366, ""2023/2024"": 1.8436200100978206}",1.8452606592255898,0.008461939459608728
50,0.2,"{""2019/2020"": 1.8336793274272574, ""2020/2021"": 1.8456099197205342, ""2021/2022"": 1.8501438012858902, ""2022/2023"": 1.8520762596978948, ""2023/2024"": 1.8446682363246645}",1.8452355088912484,0.00715706849017995
50,0.25,"{""2019/2020"": 1.837283456893053, ""2020/2021"": 1.8472775054678685, ""2021/2022"": 1.8521344747547848, ""2022/2023"": 1.8522812338836037, ""2023/2024"": 1.8475512287313027}",1.8473055799461224,0.006094658299928617
50,0.35,"{""2019/2020"": 1.8357073105382107, ""2020/2021"": 1.8489531768222143, ""2021/2022"": 1.8545193917497547, ""2022/2023"": 1.8546306002035644, ""2023/2024"": 1.8499150188392741}",1.8487450996306034,0.00773591490972168
50,0.5,"{""2019/2020"": 1.8448814675059353, ""2020/2021"": 1.8502718815942407, ""2021/2022"": 1.8527326072585297, ""2022/2023"": 1.8551835281379179, ""2023/2024"": 1.8518064790008388}",1.8509751926994924,0.0038444038307256846
